Marca,Modelo,Precio,Tipo_Combustible,Año,kms,CV,N_Puertas,Tipo_Cambio,color,N_Fotos,Provincia,TDG
1,365,5450,4,2017.0,118000,70.0,1,2,4,19,45,-20.637981651376148
2,729,16900,3,2017.0,51161,116.0,2,2,3,20,8,-2.0201775147928993
1,468,14300,3,2016.0,61000,130.0,2,2,4,7,39,-3.2564335664335666
1,263,9500,4,2018.0,30330,75.0,2,2,2,37,32,-2.184421052631579
1,121,2750,4,2003.0,130000,75.0,2,2,4,28,29,-46.24436363636364
1,174,13400,3,2018.0,46400,99.0,2,2,2,26,36,-2.4550746268656716
1,767,16850,4,2019.0,15822,100.0,2,2,4,36,48,0.06712166172106825
1,282,7890,3,2016.0,127000,95.0,2,2,3,42,29,-15.083903675538657
3,244,9500,4,2005.0,180000,306.0,2,3,4,4,41,-17.914526315789473
1,313,7700,3,2014.0,88000,92.0,2,2,3,6,17,-10.416233766233766
3,237,24890,3,2018.0,16000,116.0,2,3,4,7,42,0.3620731217356368
1,428,2250,4,2007.0,227000,95.0,1,2,4,9,29,-99.84533333333333
1,282,16150,3,2020.0,995,102.0,2,2,4,9,29,0.944891640866873
3,241,24900,4,2015.0,107000,211.0,2,3,2,7,29,-3.2884738955823294
1,822,2600,4,2009.0,110000,75.0,1,2,4,10,25,-41.277692307692305
1,468,19500,4,2019.0,15339,140.0,2,2,4,23,29,0.22071794871794873
3,256,49000,3,2016.0,93538,258.0,2,3,2,9,8,-0.9035510204081633
1,599,3750,4,2010.0,129000,60.0,2,2,4,9,10,-33.3832
1,174,16885,4,2020.0,10,82.0,2,2,4,11,46,1.0044418122594019
1,76,11990,3,2017.0,77426,120.0,2,2,4,23,29,-5.447289407839866
3,237,12490,3,2014.0,174000,109.0,2,2,3,17,2,-12.922017614091272
2,824,30900,5,2020.0,2500,184.0,2,3,4,26,36,0.925210355987055
3,250,51990,6,2016.0,63374,442.0,2,2,4,54,8,-0.21036737834198885
1,553,9000,3,2013.0,163000,200.0,2,3,3,15,29,-17.088444444444445
1,481,7990,3,2011.0,109992,175.0,2,2,4,11,39,-12.743929912390488
1,646,21450,4,2019.0,9097,140.0,2,2,4,24,45,0.5825641025641025
1,646,11500,3,2013.0,156300,110.0,2,2,4,23,45,-12.581478260869565
2,868,48900,3,2017.0,44800,258.0,2,3,4,4,29,0.08922290388548057
2,871,31000,4,2019.0,12300,156.0,2,2,4,16,12,0.6083870967741936
2,637,20300,3,2015.0,99284,150.0,2,2,4,31,25,-3.8832512315270935
3,245,11490,3,2012.0,157058,136.0,2,3,4,21,29,-12.65674499564839
2,643,51490,6,2017.0,60000,373.0,2,3,2,23,7,-0.15793357933579336
4,521,59990,4,2018.0,19000,252.0,2,3,2,49,4,0.6875979329888314
1,142,11899,5,2016.0,108532,136.0,2,3,4,18,7,-8.109336919068829
1,18,1200,4,1995.0,110000,95.0,2,2,4,6,2,-90.585
1,566,5500,3,2011.0,195000,90.0,2,2,2,24,47,-34.437636363636365
1,493,2900,3,2006.0,236000,130.0,2,2,4,13,12,-80.33344827586207
1,577,7490,3,2016.0,59000,75.0,2,2,3,25,45,-6.8667556742323095
1,652,11990,3,2019.0,9450,80.0,2,2,4,52,51,0.21876563803169308
1,407,7999,3,2012.0,158000,105.0,2,2,3,13,16,-18.738967370921365
3,241,40000,4,2019.0,13000,224.0,2,3,3,6,32,0.68075
2,640,21990,4,2014.0,145094,272.0,2,3,4,33,32,-5.585584356525693
2,103,35600,4,2020.0,16,110.0,2,2,4,11,33,1.002752808988764
1,26,4900,4,2009.0,120000,120.0,3,2,4,21,45,-23.46469387755102
1,21,8500,3,2016.0,184175,100.0,2,2,3,23,36,-20.655529411764707
3,245,19990,3,2015.0,172000,136.0,2,3,2,30,7,-7.59719859929965
1,363,6900,3,2012.0,34600,70.0,2,2,4,23,16,-4.003913043478261
1,202,15490,4,2017.0,78990,120.0,2,2,3,28,2,-4.091478373143964
1,117,4700,3,2006.0,206520,140.0,2,2,4,14,29,-42.91
1,886,2300,3,2003.0,254900,90.0,2,2,4,10,34,-109.78565217391305
3,541,159900,4,2019.0,12000,585.0,1,3,2,25,7,0.9286491557223264
1,449,15500,3,2020.0,17000,95.0,2,2,3,31,2,-0.0904516129032258
2,894,23900,4,2008.0,64000,265.0,1,3,4,29,7,-1.6665271966527198
1,282,7800,4,2017.0,65723,90.0,2,2,4,10,29,-7.414102564102564
1,801,15400,4,2019.0,0,120.0,2,2,4,14,50,1.007987012987013
1,468,23500,3,2020.0,4099,150.0,2,2,3,14,7,0.8320851063829787
2,232,30800,3,2018.0,240,140.0,2,2,4,21,39,0.9968831168831169
3,239,34000,3,2020.0,9722,160.0,2,3,4,41,2,0.7189411764705882
1,363,1600,4,2005.0,110000,80.0,2,2,4,6,9,-67.698125
1,179,5000,3,2010.0,109000,92.0,2,2,4,6,5,-20.781
1,472,18990,3,2020.0,500,95.0,2,2,4,30,28,0.9788309636650869
1,326,21400,3,2017.0,59465,130.0,2,2,3,6,9,-1.7725233644859812
1,425,15500,4,2012.0,30000,106.0,1,2,3,13,33,-0.9284516129032258
1,142,3999,3,2007.0,183000,90.0,2,2,2,9,29,-44.73818454613654
1,449,2999,4,2010.0,199786,70.0,2,2,3,11,7,-65.59319773257752
3,238,7000,3,2007.0,161000,140.0,2,3,2,1,7,-21.979142857142858
3,249,31800,3,2017.0,40000,170.0,2,3,4,7,29,-0.2523270440251572
1,134,18900,3,2019.0,10000,115.0,2,2,4,24,10,0.47714285714285715
3,673,30500,3,2017.0,55500,150.0,2,3,3,12,17,-0.8145573770491803
1,449,2400,4,2008.0,202000,105.0,2,2,4,8,7,-83.12166666666667
1,616,4500,3,2007.0,100000,70.0,1,2,4,4,32,-21.206
1,553,15700,5,2017.0,107271,187.0,2,3,4,11,39,-5.820382165605095
1,263,2485,3,2006.0,200000,85.0,2,2,4,13,29,-79.44748490945675
1,919,6499,4,2014.0,74289,71.0,1,3,4,20,39,-10.419295276196339
1,138,5490,3,2015.0,307000,110.0,2,2,4,25,49,-54.89927140255009
1,459,10800,3,2012.0,189000,105.0,2,2,4,30,44,-16.49
3,261,36900,3,2017.0,55000,163.0,2,3,2,28,35,-0.4859349593495935
4,226,79900,4,2018.0,49900,550.0,2,3,4,54,29,0.38244055068836047
3,245,18900,3,2014.0,180000,204.0,2,3,4,8,37,-8.512698412698413
1,139,14990,4,2017.0,43500,115.0,2,2,4,18,29,-1.894062708472315
1,437,18500,4,2018.0,61000,130.0,2,2,3,17,28,-2.2901081081081083
1,74,9200,4,2015.0,71500,110.0,2,2,4,9,25,-6.75945652173913
1,40,20650,4,2019.0,56000,130.0,2,2,3,10,45,-1.7054237288135594
1,807,12990,4,2017.0,48778,100.0,2,2,4,21,7,-2.7471131639722866
3,674,41880,3,2014.0,89000,292.0,2,3,2,36,29,-1.1180038204393505
1,466,7990,4,2016.0,67000,70.0,2,2,3,12,29,-7.376345431789737
3,239,1690,3,2003.0,241807,122.0,1,3,4,14,44,-142.00532544378697
3,239,3000,4,1997.0,97000,150.0,2,2,4,7,7,-31.281666666666666
2,107,37000,4,2019.0,14500,190.0,2,3,4,22,29,0.6133783783783784
2,868,5900,3,2003.0,300000,184.0,2,3,4,5,47,-49.815423728813556
2,730,69950,4,2019.0,3400,410.0,3,3,2,45,0,0.9573266619013581
2,103,29900,3,2020.0,5295,150.0,2,3,4,12,35,0.8280936454849498
1,899,15990,4,2018.0,69000,140.0,2,3,4,14,45,-3.3061913696060037
3,673,28999,3,2016.0,101000,180.0,2,3,2,28,2,-2.4764647056795064
1,566,9500,3,2015.0,73386,110.0,1,2,4,32,46,-6.7129473684210526
1,517,16500,3,2017.0,20000,116.0,1,2,3,15,7,-0.2049090909090909
1,138,17200,4,2020.0,10000,110.0,2,2,4,54,45,0.42517441860465116
1,484,14490,3,2015.0,144325,150.0,2,2,4,10,29,-8.94975845410628
1,801,12800,4,2019.0,26000,95.0,2,2,2,11,29,-1.02359375
2,864,30900,3,2019.0,0,150.0,2,3,3,9,7,1.0050161812297735
2,100,10850,3,2012.0,149606,105.0,2,2,4,35,45,-12.77852534562212
1,439,33500,5,2021.0,3200,154.0,2,3,3,24,7,0.9091940298507463
3,239,16655,3,2017.0,191200,136.0,2,2,2,25,45,-10.471570099069348
1,925,17990,4,2020.0,3000,120.0,2,2,3,23,29,0.8400778210116732
1,45,2990,4,2005.0,180000,143.0,2,3,4,30,45,-59.15150501672241
1,407,4500,4,1989.0,181000,112.0,2,2,4,8,17,-39.196666666666665
1,138,1500,3,2003.0,272000,80.0,1,2,4,8,32,-180.278
2,831,19800,3,2017.0,89932,150.0,2,3,4,28,16,-3.5341919191919193
1,767,17600,4,2020.0,15,100.0,2,2,3,9,45,1.005
3,255,15900,4,2006.0,210000,306.0,2,3,2,14,17,-12.187924528301886
3,850,17800,3,2012.0,180258,163.0,2,2,2,7,5,-9.117415730337079
1,817,28700,3,2002.0,8000,68.0,2,2,2,6,2,0.7237282229965156
1,889,10495,4,2018.0,10995,69.0,2,2,4,11,39,-0.040781324440209626
4,521,78500,4,2021.0,10,245.0,2,3,4,21,0,1.0030828025477707
1,517,16500,3,2015.0,110000,116.0,1,2,4,0,0,-5.659454545454546
1,885,1100,3,2002.0,254000,90.0,2,1,4,5,47,-229.82545454545453
1,138,4250,3,2012.0,212740,110.0,2,2,2,21,17,-49.02988235294118
2,108,18000,3,2015.0,190600,272.0,2,3,4,10,39,-9.5735
1,451,3890,4,2007.0,132934,99.0,2,2,4,29,7,-33.14704370179948
3,193,42665,3,2020.0,6,150.0,2,2,4,16,16,1.003492323918903
1,296,16500,4,2019.0,12269,110.0,2,2,3,28,29,0.26327272727272727
1,157,9500,3,2016.0,177000,100.0,2,2,3,11,9,-17.620736842105263
2,864,10500,3,2011.0,180000,143.0,2,2,3,10,15,-16.128857142857143
1,70,10990,4,2019.0,15615,69.0,1,2,4,14,21,-0.4142857142857143
1,443,22990,5,2019.0,4739,120.0,2,3,4,11,25,0.7992605480643759
1,484,21900,3,2018.0,52148,120.0,2,2,3,11,16,-1.3755707762557077
1,484,21150,3,2018.0,48000,150.0,2,2,2,7,29,-1.2622695035460993
1,263,10900,4,2019.0,40100,90.0,2,2,4,5,7,-2.6703669724770642
1,891,2400,4,2004.0,209000,60.0,1,2,4,8,7,-86.05708333333334
1,542,13000,4,2017.0,14355,120.0,2,2,3,33,29,-0.09476923076923077
2,706,67490,3,2017.0,90000,435.0,2,3,4,15,29,-0.3270114090976441
3,251,53990,3,2017.0,65000,258.0,2,3,3,40,20,-0.19903685867753287
1,28,8490,4,2014.0,77762,82.0,2,2,4,27,29,-8.149234393404004
1,463,6990,3,2012.0,200100,120.0,2,2,3,9,25,-27.609012875536482
1,507,17290,4,2019.0,5878,130.0,2,2,4,34,29,0.667727009832273
2,693,3000,4,2003.0,74355,122.0,2,2,4,13,41,-23.743
3,762,16990,3,2011.0,225000,150.0,2,2,3,9,7,-12.233961153619777
1,648,19500,3,2016.0,114000,170.0,2,3,2,6,7,-4.83723076923077
2,84,4000,4,1984.0,189000,131.0,2,2,4,10,50,-46.21625
1,722,3490,4,2006.0,212000,110.0,2,2,4,12,50,-59.71260744985673
1,817,8500,3,2006.0,265154,104.0,2,2,3,10,16,-30.182
1,616,8900,3,2015.0,139901,75.0,2,2,4,20,4,-14.710449438202247
1,204,13950,3,2015.0,138000,150.0,2,2,4,6,29,-8.881505376344085
2,733,17000,3,2015.0,105600,143.0,2,3,2,13,9,-5.203058823529412
1,507,14250,3,2019.0,10064,115.0,2,2,4,54,29,0.30203508771929827
1,566,7500,4,2013.0,99000,115.0,1,2,2,18,22,-12.184266666666666
1,538,1600,3,2005.0,150000,109.0,2,2,4,10,7,-92.68
1,74,17800,4,2019.0,0,120.0,2,2,4,13,6,1.0069101123595505
1,407,14900,3,2015.0,70000,110.0,2,2,3,17,50,-3.6904026845637583
1,760,12299,4,2014.0,61170,135.0,2,2,3,23,7,-3.9623546629807302
1,288,15500,4,2012.0,125000,184.0,2,2,2,26,7,-7.0524516129032255
1,360,8000,4,2016.0,63175,90.0,2,2,4,10,6,-6.88525
1,173,2850,4,2004.0,147000,75.0,1,3,2,26,29,-50.55122807017544
1,599,12990,4,2020.0,1,70.0,2,2,3,19,37,1.00554272517321
1,21,13900,3,2018.0,42024,100.0,2,2,4,19,7,-2.0158992805755394
2,866,49900,3,2019.0,19051,190.0,2,3,4,9,47,0.622124248496994
1,646,14990,3,2016.0,98000,110.0,2,2,2,41,29,-5.530153435623749
1,616,8800,3,2016.0,79853,90.0,2,2,4,8,7,-8.063636363636364
3,237,24990,3,2017.0,68000,136.0,2,3,4,38,4,-1.715406162464986
2,104,30990,3,2017.0,99780,272.0,2,3,4,21,36,-2.2108099386899
2,103,50500,4,2017.0,60000,400.0,2,3,4,9,34,-0.1800990099009901
3,762,27900,3,2019.0,430009,143.0,3,3,4,18,41,-14.407168458781362
1,363,13900,4,2020.0,15,75.0,2,2,3,5,48,1.0045323741007195
1,185,13900,3,2016.0,85000,150.0,2,2,4,16,46,-5.10410071942446
2,733,1500,3,2000.0,420000,136.0,2,2,4,4,9,-278.9066666666667
3,19,850,4,1985.0,145000,126.0,2,2,4,4,14,-169.43411764705883
1,407,11999,3,2013.0,82000,110.0,2,3,2,20,29,-5.824402033502792
4,95,145990,4,2016.0,22000,540.0,3,3,2,54,29,0.8530515788752654
1,369,10900,3,2016.0,116800,120.0,2,2,4,54,29,-9.704311926605504
1,336,12500,4,2017.0,34600,125.0,2,2,3,13,17,-1.75776
1,560,2900,3,2001.0,216000,110.0,2,2,3,3,42,-73.44379310344827
1,192,14000,4,2012.0,185000,210.0,2,3,2,10,32,-12.199
1,282,5990,3,2016.0,91000,75.0,1,2,3,6,7,-14.178964941569282
1,509,2990,4,2009.0,119000,120.0,2,2,4,19,29,-38.75819397993311
1,517,6900,4,2006.0,101952,116.0,3,2,4,8,12,-13.75840579710145
1,903,19400,5,2019.0,12500,108.0,2,3,3,15,32,0.3614432989690722
1,646,7500,3,2012.0,245000,130.0,2,2,4,20,47,-31.648933333333332
1,70,6500,4,2009.0,113000,100.0,1,3,3,22,29,-16.368615384615385
1,134,18900,4,2019.0,17000,115.0,2,3,3,16,45,0.10682539682539682
3,239,27000,3,2017.0,71000,170.0,3,2,2,13,32,-1.6231481481481482
2,107,21900,3,2014.0,164000,204.0,2,3,3,19,0,-6.479041095890411
1,263,5695,3,2015.0,119000,90.0,2,2,3,13,25,-19.879192273924495
1,138,20890,3,2020.0,9,122.0,2,2,4,26,29,1.0055528961225466
1,423,4400,3,2006.0,290000,130.0,2,2,4,10,7,-64.87886363636363
2,780,6500,4,2000.0,121500,180.0,1,2,4,10,7,-17.664
2,729,6990,3,2008.0,130000,177.0,2,2,2,8,25,-17.572103004291847
2,640,26990,3,2015.0,129000,258.0,2,3,4,42,46,-3.769803630974435
2,691,19500,4,2010.0,87800,265.0,2,3,2,14,32,-3.488717948717949
1,632,25200,5,2020.0,0,125.0,2,2,4,17,29,1.005079365079365
1,323,17999,3,2020.0,1,105.0,1,2,3,11,7,1.0059447747097061
3,863,4999,3,2006.0,72691,155.0,2,2,4,31,45,-13.509101820364073
3,261,33500,3,2017.0,32737,163.0,2,2,4,29,33,0.027791044776119402
2,866,19500,3,2013.0,100000,184.0,2,3,4,10,49,-4.11851282051282
1,544,2300,3,2007.0,230000,86.0,2,1,4,1,3,-98.96173913043478
1,566,7380,3,2014.0,147000,110.0,2,2,4,23,47,-18.90338753387534
2,308,12990,3,2016.0,143553,120.0,2,2,4,52,29,-10.041493456505004
2,70,11400,4,2014.0,120000,135.0,1,2,3,8,40,-9.514122807017543
2,733,19999,4,2007.0,195000,306.0,3,2,4,7,2,-8.734986749337466
3,248,23000,3,2015.0,64000,170.0,2,3,3,6,29,-1.7749565217391305
1,517,8300,3,2013.0,110000,90.0,1,2,2,10,2,-12.241807228915663
1,932,10290,3,2012.0,129990,115.0,2,2,3,29,29,-11.621185617103984
2,104,23900,3,2016.0,72000,150.0,2,3,2,22,49,-2.0060669456066944
1,798,36606,3,2019.0,26882,150.0,2,3,2,19,45,0.2698464732557504
1,517,5000,4,2007.0,155000,120.0,1,2,3,7,7,-29.9754
2,729,11990,3,2014.0,130000,143.0,2,2,4,7,23,-9.830108423686406
1,646,9500,3,2011.0,167000,110.0,2,2,2,15,26,-16.567052631578946
1,114,14900,4,2017.0,37099,117.0,2,2,4,2,20,-1.4818120805369128
2,103,8480,3,2010.0,168000,140.0,2,2,2,15,7,-18.79433962264151
2,732,9990,3,2016.0,141997,116.0,2,2,4,23,45,-13.201901901901902
2,103,3499,4,2001.0,191000,180.0,1,2,4,27,29,-53.534438410974566
2,272,19500,4,2018.0,38300,140.0,2,2,4,24,0,-0.9567179487179487
1,603,11900,3,2016.0,176280,120.0,2,2,4,25,28,-13.80310924369748
2,893,39000,4,1999.0,126000,321.0,3,2,2,11,29,-2.2224358974358975
3,11,4000,3,1995.0,188000,75.0,2,2,4,8,28,-45.98
1,407,17500,4,2010.0,130000,271.0,1,3,2,10,7,-6.412857142857143
1,788,26890,4,2019.0,23462,150.0,2,2,4,20,29,0.13317218296764596
1,646,21900,4,2020.0,20,140.0,2,2,2,13,7,1.0056164383561643
2,868,15900,3,2009.0,205000,235.0,2,3,4,11,26,-11.877987421383647
1,849,9995,3,2015.0,108577,112.0,2,2,4,32,29,-9.851625812906454
1,783,15990,3,2016.0,59990,115.0,2,2,4,36,39,-2.7443402126328955
2,104,20800,4,2018.0,31000,150.0,2,2,2,7,20,-0.4829807692307692
1,47,2900,3,2009.0,234000,136.0,2,3,4,5,17,-79.64137931034483
1,88,8890,3,2013.0,122820,136.0,2,2,4,23,7,-12.799887514060742
1,749,6490,3,2004.0,240000,140.0,2,2,4,14,28,-35.95793528505393
1,806,17900,4,2019.0,16800,100.0,2,2,4,10,5,0.06720670391061452
1,805,19990,3,2017.0,113254,150.0,2,2,4,35,36,-4.657878939469735
2,100,21950,4,2020.0,7337,95.0,2,2,4,20,45,0.670250569476082
1,409,12900,3,2017.0,84000,115.0,2,2,4,12,4,-5.502480620155039
1,449,8500,4,2015.0,62259,70.0,2,2,4,26,18,-6.316
1,457,8900,3,2013.0,74000,110.0,2,2,3,6,6,-7.3019101123595505
1,363,4499,3,2011.0,120000,70.0,2,2,4,26,29,-25.656368081795954
1,455,14790,3,2017.0,106000,136.0,2,2,3,24,29,-6.157606490872211
3,238,26990,3,2019.0,16552,150.0,2,3,4,39,29,0.39251574657280475
2,874,32900,4,2015.0,114900,320.0,2,3,2,19,45,-2.4825227963525838
1,369,9550,4,2016.0,63023,125.0,2,2,4,14,2,-5.5858638743455495
1,921,10490,4,2019.0,15840,66.0,2,2,4,12,7,-0.5034318398474737
2,108,23990,3,2014.0,115535,245.0,2,3,4,54,29,-3.8055439766569403
1,413,8700,4,2014.0,80000,125.0,2,2,3,9,45,-8.180689655172413
4,842,139990,4,2019.0,8000,510.0,1,3,4,19,25,0.9465461818701336
1,760,17490,4,2020.0,12000,132.0,2,2,3,27,29,0.3216123499142367
1,805,6290,3,2007.0,159000,140.0,2,2,4,2,32,-24.25548489666137
2,733,20490,3,2015.0,144026,258.0,2,3,4,32,47,-6.016251830161054
1,544,10800,4,2018.0,18824,90.0,2,2,3,44,2,-0.7343518518518518
1,76,11400,3,2015.0,137000,150.0,2,2,4,41,47,-11.004122807017543
2,729,32975,3,2019.0,11300,150.0,2,3,4,13,17,0.6620166793025019
1,517,23990,4,2019.0,14906,136.0,1,2,4,12,7,0.38445185493955814
1,26,5900,4,2008.0,136000,120.0,3,2,4,20,45,-22.03
1,369,4850,3,2010.0,150000,90.0,2,2,4,23,47,-29.908659793814433
1,174,7500,3,2017.0,127000,75.0,2,2,3,15,7,-15.922933333333333
3,239,3000,3,2003.0,298755,143.0,2,3,4,5,14,-98.53533333333333
1,407,7200,3,2011.0,203000,105.0,2,2,2,7,12,-27.179444444444446
1,517,5000,4,2007.0,142000,90.0,3,2,4,7,45,-27.3814
1,749,4300,3,2005.0,230000,140.0,2,2,4,11,41,-52.45511627906977
2,869,51990,3,2016.0,75000,381.0,2,3,2,40,39,-0.4351606078091941
1,74,12500,3,2017.0,58083,95.0,2,2,4,26,45,-3.6388
1,773,3500,3,2006.0,223000,140.0,2,2,4,12,39,-62.67342857142857
1,211,17900,3,2019.0,9904,102.0,2,3,4,16,29,0.45262569832402233
2,874,62900,4,2020.0,1000,250.0,2,3,2,12,46,0.9881558028616853
2,637,21500,3,2017.0,104169,150.0,2,3,4,17,29,-3.837860465116279
1,229,21400,4,2019.0,1,140.0,2,2,4,54,46,1.0066355140186916
1,363,1290,4,2005.0,180000,70.0,1,2,4,6,29,-138.4782945736434
1,263,13800,4,2019.0,21315,90.0,2,2,4,7,16,-0.5378260869565218
2,108,65990,4,2017.0,139000,605.0,2,3,4,22,8,-1.0971359296863161
3,248,18699,3,2014.0,146000,136.0,2,3,4,35,2,-6.800310177014814
2,867,50300,3,2019.0,14362,190.0,2,3,4,4,49,0.7183499005964215
1,462,17500,3,2017.0,136000,131.0,2,2,3,10,17,-6.763771428571428
1,844,2800,3,2007.0,222000,120.0,2,2,2,9,4,-78.24178571428571
1,207,14500,4,2017.0,36703,140.0,3,2,4,18,7,-1.5213793103448277
1,903,8990,5,2014.0,29000,88.0,2,2,3,30,29,-2.2156840934371522
1,714,22500,3,2016.0,54000,200.0,2,3,4,6,29,-1.3909333333333334
1,646,23950,4,2019.0,9206,160.0,2,3,4,32,31,0.622463465553236
4,521,79900,4,2019.0,15000,354.0,2,3,2,16,6,0.8167834793491865
1,862,23400,3,2017.0,16736,130.0,2,2,4,23,50,0.29047008547008546
1,70,10000,4,2019.0,31640,69.0,1,2,2,16,45,-2.1568
1,118,49990,6,2021.0,20,306.0,2,3,3,21,27,1.0058011602320465
1,47,3900,3,2008.0,170000,90.0,2,2,4,11,29,-42.56589743589743
1,282,3490,3,2009.0,199000,90.0,1,2,4,10,28,-55.99340974212034
1,566,11000,3,2016.0,51000,110.0,2,3,4,11,39,-3.626
1,185,800,3,2008.0,481556,110.0,2,2,3,3,39,-600.80375
1,185,4200,3,2007.0,168000,138.0,2,2,4,7,39,-38.96642857142857
1,142,5695,3,2007.0,185153,126.0,2,2,4,40,41,-31.488849868305532
1,204,17999,3,2016.0,61626,150.0,2,2,4,9,29,-2.4153564086893717
1,263,2999,3,2011.0,154600,65.0,1,2,3,10,29,-50.52784261420474
2,104,16990,3,2015.0,103000,150.0,2,3,3,30,18,-5.053266627427899
2,874,6999,3,2005.0,310822,163.0,2,3,4,13,28,-43.38548364052007
1,407,4500,3,2004.0,260000,140.0,1,2,2,15,45,-56.746
2,733,48599,4,2005.0,62000,343.0,3,3,4,22,29,-0.2685857733698224
2,306,11500,3,2017.0,83681,100.0,2,2,2,39,39,-6.267565217391304
1,556,11900,3,2007.0,220000,160.0,2,3,2,8,3,-17.473613445378152
2,729,10000,3,2011.0,167913,115.0,1,2,3,11,2,-15.7794
2,734,28000,3,2015.0,185000,258.0,3,3,4,4,29,-5.59775
1,132,7200,3,2007.0,132000,150.0,2,3,4,18,1,-17.311944444444446
2,829,16990,3,2016.0,50000,120.0,2,3,2,17,25,-1.9355503237198353
3,382,61900,5,2019.0,5000,197.0,2,3,2,10,7,0.9225040387722132
1,138,1000,3,1998.0,221000,82.0,2,2,4,0,13,-219.915
2,732,13900,3,2016.0,123000,116.0,2,2,4,22,39,-7.840287769784172
1,574,13636,3,2016.0,125000,145.0,2,2,3,11,7,-8.15605749486653
1,187,40963,6,2020.0,0,225.0,2,3,3,8,47,1.0055904108585796
1,210,4990,3,2002.0,220000,120.0,3,2,3,13,9,-43.063527054108214
1,537,4500,4,2011.0,129000,75.0,2,2,4,9,42,-27.649333333333335
1,407,15800,3,2018.0,70000,115.0,2,2,3,29,7,-3.422911392405063
1,544,9800,4,2017.0,37400,90.0,2,2,4,9,6,-2.8068367346938774
2,108,14950,3,2012.0,179950,204.0,2,3,4,45,45,-11.022809364548495
1,862,20900,3,2017.0,52000,130.0,2,2,3,30,32,-1.4816746411483253
1,798,28990,3,2016.0,62000,150.0,2,3,3,16,27,-1.1333563297688858
1,520,20500,4,2017.0,54000,160.0,3,2,4,8,29,-1.6261951219512194
1,684,19990,3,2020.0,2401,100.0,2,2,4,11,7,0.8850425212606303
1,369,10300,4,2017.0,38521,125.0,2,2,4,24,7,-2.7274757281553397
4,226,14990,4,2009.0,198027,385.0,2,3,4,32,29,-12.184456304202802
1,192,15700,3,2014.0,93502,140.0,2,2,4,30,10,-4.946433121019108
1,407,1400,4,1999.0,228000,75.0,1,2,4,8,0,-161.80142857142857
2,103,26300,4,2019.0,23900,116.0,2,2,2,18,29,0.09581749049429658
1,922,10300,3,2017.0,27530,75.0,2,2,4,13,46,-1.6652427184466019
1,179,3350,3,2009.0,170000,110.0,1,2,3,8,45,-49.71253731343283
1,449,700,4,1992.0,333560,90.0,2,2,4,5,33,-475.38142857142856
1,455,6500,3,2009.0,164000,130.0,2,2,2,6,29,-24.210307692307694
1,407,1600,3,1998.0,360000,110.0,1,2,3,9,7,-223.929375
1,817,7000,3,1995.0,603100,61.0,2,2,3,16,7,-85.148
1,138,7990,3,2016.0,101000,110.0,2,2,3,18,29,-11.62665832290363
1,363,5100,3,2016.0,104000,75.0,1,2,3,13,39,-19.376862745098038
1,47,6999,3,2016.0,175000,100.0,2,2,3,7,5,-23.98885555079297
1,679,34900,5,2020.0,2,222.0,2,3,4,15,37,1.0064183381088825
2,729,17490,3,2017.0,89990,150.0,2,3,2,33,45,-4.136363636363637
1,378,28990,4,2012.0,78935,320.0,3,3,3,39,29,-1.7116591928251121
3,261,35900,3,2018.0,44000,163.0,2,3,4,8,7,-0.2209192200557103
1,484,18910,4,2019.0,10900,120.0,2,2,4,18,7,0.43008989952406135
3,237,19400,3,2016.0,88000,109.0,2,3,4,17,17,-3.5301546391752576
2,110,40900,3,2017.0,102800,272.0,2,3,2,54,41,-1.506674816625917
1,561,45900,3,2020.0,4292,150.0,2,3,4,13,29,0.9098474945533769
1,801,10990,3,2017.0,105607,120.0,2,2,3,52,8,-8.59818016378526
1,468,17900,4,2019.0,12846,140.0,2,2,4,22,25,0.29033519553072623
2,733,17899,3,2016.0,94890,163.0,2,2,3,9,29,-4.2920833566121015
1,783,16900,3,2017.0,47000,115.0,2,2,4,12,7,-1.7740828402366864
2,100,16200,3,2016.0,120000,116.0,1,3,3,11,36,-6.399938271604938
1,195,9900,3,2015.0,108639,150.0,2,2,4,10,29,-9.958181818181819
1,566,2500,3,2004.0,227000,100.0,2,2,3,16,24,-89.7588
1,134,16700,3,2019.0,10725,115.0,2,2,4,16,29,0.3648502994011976
1,616,12275,4,2020.0,5000,80.0,2,2,4,1,39,0.5994297352342158
2,733,3990,3,2000.0,180000,136.0,2,2,4,9,2,-44.07769423558897
1,594,33900,6,2020.0,4,224.0,2,3,4,9,29,1.0066076696165192
2,894,10900,4,2005.0,202000,170.0,3,2,2,9,4,-17.516146788990827
1,139,20300,4,2019.0,21364,115.0,2,2,4,5,18,-0.04660098522167488
3,853,26500,3,2018.0,71000,163.0,2,3,2,13,7,-1.6728679245283018
1,168,15750,3,2020.0,1,102.0,2,2,4,18,29,1.0066031746031745
1,722,4990,3,2008.0,138300,130.0,2,2,4,12,47,-26.68877755511022
2,103,49900,4,2017.0,59000,400.0,2,3,4,18,45,-0.17424849699398798
1,507,27400,4,2018.0,24000,300.0,2,2,3,9,7,0.13514598540145986
1,480,18000,4,2020.0,22000,120.0,2,2,4,17,39,-0.21538888888888888
1,220,15890,3,2019.0,12341,90.0,2,2,4,12,7,0.22920075519194463
1,540,2000,4,2004.0,145000,120.0,2,2,4,1,7,-71.4385
